city,state,shape,duration,date_time,lon,lat
Syracuse,NY,unknown,30 sec. max,1997-10-14T16:00:00,-76.157063697479,43.05037092436975
Abingdon,VA,light,~10 minutes,1997-10-15T18:40:00,-82.00372857142858,36.71901428571429
Jacksonville,FL,sphere,10 minutes,1997-10-16T01:30:00,-81.6163728336584,30.266904680969628
Dallas,TX,formation,35-45 minutes,1997-11-14T18:35:00,-96.80811785917632,32.83516807743405
Tonasket,WA,formation,2-3 minutes,1997-11-14T21:09:00,-119.3002,48.6801
Miami,FL,sphere,15 Min. Plus,1969-01-15T23:00:00,-80.28951850011829,25.7741427135084
Lake Wales,FL,disk,5 minutes or so,1969-01-20T19:00:00,-81.51855806451613,27.87365806451613
Surrey,BC,other,35 min,1969-06-01T22:00:00,-122.80632944881889,49.13031102362204
Niagara Falls,ON,oval,5 min.,1971-01-01T01:00:00,-79.10258340248963,43.08378091286308
Cape Canaveral,FL,sphere,20 sec,1969-07-15T09:35:00,-80.60510000000001,28.389800000000005
Port Hope,ON,sphere,5 minutes,1969-06-11T20:00:00,-78.39648484848486,44.01477575757576
Springfield,MO,oval,15mins.,1997-11-20T01:00:00,-93.30922288828336,37.19880653950953
Ripley,MS,light,20:33,1998-01-25T20:30:00,-88.9035,34.7216
Monroe City,MO,fireball,2 seconds,1998-01-30T21:05:00,-91.7208,39.6591
Gunnison,CO,disk,30 Seconds,1998-03-15T14:30:00,-107.05304705882354,38.45335882352941
Valdosta,GA,circle,30 seconds,1998-04-20T10:30:00,-83.30521064814813,30.858223148148145
Federal Way,WA,light,3 seconds,1998-04-22T21:30:00,-122.34290074257426,47.30653737623763
Sparta,NJ,oval,5-7 seconds,1971-06-15T00:45:00,-74.6171,41.0544
Toronto,ON,sphere,240 minutes,1972-08-15T01:00:00,-79.414188349018,43.67588634410802
Jackson,MS,unknown,20-30 minutes,1974-05-15T00:00:00,-90.19263976377952,32.326774803149604
Lexington,NC,oval,5 minutes,1973-07-14T20:00:00,-80.25426766467066,35.79657604790419
Destrehan,LA,light,minute,1998-06-01T22:00:00,-90.3606,29.9671
Blossburg,PA,light,one (1) minute,1998-06-28T02:30:00,-77.052,41.6779
Salisbury,NC,fireball,20sec.,1998-07-12T21:45:00,-80.47988322147651,35.67716577181208
Windsor,ON,unknown,20 minutes,1974-07-30T14:00:00,-82.9962388429752,42.28187173553719
Bellingham,MA,other,5 min,1974-06-15T15:30:00,-71.4719,42.0766
Memphis,TN,cigar,probably 15-20min,1974-10-15T18:00:00,-89.92692482230727,35.12547266265719
Rockdale,TX,other,1 hour,1975-06-10T20:00:00,-97.0448,30.6448
Ottawa,ON,circle,5 Minutes,1975-07-15T00:00:00,-75.70850071428572,45.3813825
Grinnell,IA,rectangle,15-20 minutes,1975-07-15T23:00:00,-92.7176,41.7217
Rockville,MD,disk,1-2 hours,1975-10-15T03:00:00,-77.14956651162791,39.07793837209302
Boulder,CO,disk,5 minutes,1976-07-03T21:00:00,-105.26873952606635,40.024403601895735
Centralia,IL,other,5 min,1976-09-15T21:00:00,-89.1497,38.5032
Jefferson,CO,oval,five minutes,1998-07-25T18:30:00,-105.6829,39.3435
Vancouver,WA,triangle,15 min,1998-07-25T21:00:00,-122.58490839694656,45.65808015267176
Fort Sill,OK,cylinder,4 to 5 min,1998-08-01T14:00:00,-98.4925,34.6813
Pittsburgh,PA,triangle,2 min.,1998-08-01T00:00:00,-79.97424169381107,40.44309194551376
Big Pine,CA,light,01:30,1998-08-10T01:00:00,-118.1838,37.1801
Albuquerque,NM,fireball,20 min,1998-08-10T06:00:00,-106.61247515723272,35.10348122192273
Belvidere,IL,flash,10secs,1998-08-13T04:13:00,-88.8331,42.2491
Coarsegold,CA,triangle,5 min.,1998-08-13T22:00:00,-119.7098,37.174
Houston,TX,light,2 Minutes,1998-08-24T06:15:00,-95.4512204483632,29.777493696651344
Emory,TX,fireball,4 sec,1998-09-08T21:30:00,-95.7591,32.8391
Buena Vista,CO,changing,10 minutes,1998-09-10T22:45:00,-106.2531,38.875
Akron,OH,light,15 mins,1976-09-25T22:00:00,-81.55790462427746,41.09643776493257
Nanaimo,BC,light,5-15 min,1977-06-01T03:00:00,-123.99673656716418,49.18105398009951
Ridgefield,WA,circle,30secs,1977-06-15T23:00:00,-122.6939,45.7982
Auteuil,QC,sphere,2 minute,1977-07-15T16:00:00,-73.75,45.6167
Houtzdale,PA,fireball,10 minutes,1977-07-15T22:30:00,-78.3731,40.8423
Hamilton,ON,other,5 MINUTES,1977-07-20T23:45:00,-79.86514418377321,43.23776070381232
Whittier,CA,chevron,10 min.,1977-08-01T02:00:00,-118.02813321167883,33.96301605839416
Kennewick,WA,light,5 minutes,1977-10-15T23:00:00,-119.162978125,46.17882291666667
Columbia,SC,circle,15min,1978-06-01T21:00:00,-80.99284038817005,34.02910563770795
Milwaukee,WI,oval,20 sec.,1998-09-25T00:40:00,-87.95998544176706,43.051744026104416
Grand Mound,IA,other,3 seconds,1998-09-26T02:25:00,-90.679,41.8431
Moundsville,WV,triangle,continous,1998-10-01T22:30:00,-80.7021,39.8904
Aberdeen,WA,fireball,05-10 seconds,1998-10-04T04:42:00,-123.995,46.8841
Pikeville,NC,disk,1 minute,1998-10-09T17:50:00,-77.9614,35.4888
Spokane,WA,triangle,10 minutes,1998-10-10T20:30:00,-117.38633105431308,47.68357629392971
Huntsville,AL,triangle,10 minutes,1998-10-20T22:00:00,-86.62783879680786,34.727967771639044
Houston,TX,fireball,4 seconds,1998-10-15T06:35:00,-95.4512204483632,29.777493696651344
Westfield,IN,fireball,10-12 Seconds,1998-12-01T18:00:00,-86.1705,40.036
Madera,CA,unknown,2-3 min.,1999-01-08T20:30:00,-120.10298502673795,36.94874010695187
St Louis,MO,light,5 mins,1999-01-09T17:45:00,-90.30852769878884,38.62382493417588
Alabaster,AL,fireball,10-15 min,1999-01-25T17:40:00,-86.773,33.224
Edmundston,NB,disk,1hour,1978-09-15T22:30:00,-68.318684,47.384572
San Francisco,CA,circle,5 minutes,1978-09-01T03:00:00,-122.42539404565002,37.76999211048627
Philadelphia,PA,sphere,twenty minutes,1978-10-04T19:30:00,-75.14580121369744,39.99063505273804
Fredericksburg,VA,other,7 minutes,1979-06-01T21:00:00,-77.48740445151034,38.28988855325914
Painesville,OH,triangle,9:37 to 10:05 pm,1979-08-17T21:37:00,-81.1974,41.6972
New Bedford,MA,disk,15 minutes,1981-06-01T20:00:00,-70.94210884353741,41.6554506802721
Richmond,BC,light,30-40 min,1982-09-15T02:00:00,-123.12346889818689,49.16210655509066
Omaha,NE,disk,2 minutes?,1982-10-15T21:00:00,-96.06482784922396,41.25485179600887
Pickering,ON,disk,3 MINUTES,1982-12-07T14:24:00,-79.11631415929203,43.85866415929203
Brady,TX,light,3-5 mins,1999-02-16T19:30:00,-99.3478,31.1451
Fairbanks,AK,triangle,5 min,1999-02-21T22:30:00,-147.8347387878788,64.84527636363637
Ely,NV,chevron,5 minutes,1999-02-24T19:00:00,-114.97218,39.36857
Binghamton,NY,formation,45 seconds,1999-02-28T21:02:00,-75.90816368159204,42.14263184079602
Butte,MT,disk,3 Seconds,1999-03-01T18:30:00,-112.45299411764704,46.00856470588235
Gilroy,CA,fireball,< 1 sec,1999-03-03T22:51:00,-121.5567,37.0692
Owen Sound,ON,triangle,<1 minute,1983-09-02T00:30:00,-80.94812727272728,44.571045454545455
Valier,MT,light,3 minutes,1984-01-21T21:00:00,-112.3688,48.3074
Mississauga,ON,disk,1 miniute,1984-06-01T13:00:00,-79.6629041573536,43.59003236477425
Draper,VA,cone,1:00 min,1984-06-15T16:45:00,-80.7851,36.9794
Ely,MN,diamond,1 hour +,1984-06-15T19:00:00,-91.7717,47.9445
Buckingham,QC,unknown,20 Minutes,1984-08-14T21:00:00,-75.4208,45.5856
Ardrossan,AB,oval,2-3 days,1984-08-15T19:00:00,-113.1333,53.55
Venice,CA,fireball,three seconds +,1999-03-11T19:30:00,-118.46369223300972,33.994295145631064
Grand Rapids,MI,triangle,drive by,1999-03-12T07:15:00,-85.64301557417448,42.94334184327255
Wendover,UT,oval,3/4 sec,1999-04-15T04:30:00,-114.0239,40.8494
Toronto,ON,sphere,20 seconds,1984-12-15T22:00:00,-79.414188349018,43.67588634410802
Rutland,VT,triangle,80 sec,1985-09-05T02:15:00,-72.90210222222223,43.643746666666665
Jefferson,OH,triangle,1 hour,1985-10-01T21:30:00,-80.7318,41.7044
Swansboro,NC,disk,23:45 - 23:50,1985-10-12T23:45:00,-77.0803,34.738
Seattle,WA,other,5 min.,1986-06-30T14:00:00,-122.3260283459596,47.60904638888889
Elkader,IA,other,On the ground,1987-01-15T01:45:00,-91.414,42.8417
Putnam Valley,NY,formation,15 min,1987-06-01T21:00:00,-73.8265,41.4043
Sylmar,CA,oval,30 seconds,1999-06-03T14:00:00,-118.393359375,34.3189375
Rome,GA,other,15 minutes,1999-06-15T17:15:00,-85.1916888392857,34.28513526785714
Savannah,GA,other,2minutes,1999-06-16T21:00:00,-81.13525336021505,32.02970094086022
Toronto,ON,egg,4 minutes,1999-07-01T20:00:00,-79.414188349018,43.67588634410802
Culver City,CA,other,ongoing,1999-07-04T21:00:00,-118.39231588235296,34.0061494117647
Woodburn,OR,fireball,2 seconds,1999-07-09T22:45:00,-122.8224,45.1369
Calgary,AB,other,2 week period roughly the,1987-06-12T02:00:00,-114.05744246242264,51.04237871352785
Saskatoon,SK,light,20 minutes,1987-08-15T22:00:00,-106.6692323974082,52.1078373650108
Ray Center,MI,disk,3 minutes,1988-05-01T21:00:00,-82.9196,42.7613
Calgary,AB,unknown,6 or 7 minutes,1988-07-18T01:00:00,-114.05744246242264,51.04237871352785
Johnstown,PA,triangle,120 seconds,1988-08-10T22:30:00,-78.90465428571429,40.31809857142857
Spokane,WA,changing,15-20 minutes,1988-10-20T21:30:00,-117.38633105431308,47.68357629392971
Scarborough,ON,chevron,15 mins.,1990-07-15T16:30:00,-79.24512173913044,43.77102833099579
Saskatoon,SK,cigar,1 hour,1989-11-11T11:00:00,-106.6692323974082,52.1078373650108
Canton,OH,circle,10sec.,1990-05-15T13:35:00,-81.40800021786492,40.843307189542486
Yakima,WA,fireball,about 2-3 minutes (we lef,1999-08-09T20:18:00,-120.56871761517615,46.632617886178856
Sandy,UT,triangle,About 1 1/2 minutes,1999-07-25T20:30:00,-111.84603033033034,40.5744996996997
Rocky Mount,VA,disk,2 min,1999-08-01T03:45:00,-79.8592,36.9518
Cortez,CO,light,4 minutes,1999-08-11T21:45:00,-108.7271,37.3363
Rawlins,WY,fireball,1-2 sec,1999-08-15T23:18:00,-107.2387,41.7911
Barstow,CA,changing,5 minutes,1999-08-20T01:00:00,-116.99344363636364,34.9688
Auburn,WA,circle,a few seconds,1999-08-27T05:30:00,-122.18088288659791,47.29995649484537
New York,NY,triangle,15 seconds,1999-09-04T20:00:00,-73.98772448166518,40.74430706561509
Hawkinsville,GA,disk,1 min,1999-09-05T13:33:00,-83.5266,32.268
Huntington Beach,CA,circle,15-20 minutes,1991-06-15T12:00:00,-118.00499422776912,33.68843322932917
Houston,TX,triangle,45 minutes,1991-07-15T21:00:00,-95.4512204483632,29.777493696651344
St Louis,MO,rectangle,1min approx,1991-09-01T16:00:00,-90.30852769878884,38.62382493417588
St Louis,MO,rectangle,3 minutes appox.,1991-09-01T17:30:00,-90.30852769878884,38.62382493417588
Winnipeg,MB,light,unsure,1991-11-20T21:00:00,-97.15285022403258,49.8912600407332
Ely,MN,light,roughly 1 min.,1992-04-13T01:00:00,-91.7717,47.9445
Austin,TX,fireball,5-10 minutes,1992-06-01T21:00:00,-97.76011171494488,30.30846944373237
Morris,IL,formation,5 minutes,1992-07-19T00:34:00,-88.4455,41.3926
Kamiah,ID,circle,10 minutes,1992-09-05T01:30:00,-115.9683,46.2575
Kamiah,ID,circle,1o minutes??/,1992-09-06T01:30:00,-115.9683,46.2575
Connellsville,PA,unknown,unknown,1992-10-31T21:30:00,-79.539,40.0306
Omaha,NE,egg,30 seconds,1993-04-10T17:30:00,-96.06482784922396,41.25485179600887
Raymond,NH,triangle,15 minutes,1999-10-14T22:50:00,-71.1992,43.0323
New York,NY,cigar,7 seconds.,1999-11-01T16:40:00,-73.98772448166518,40.74430706561509
Alameda,CA,chevron,5 seconds,1999-11-16T20:50:00,-122.27405773195876,37.76831958762887
Puyallup,WA,triangle,6 secs,1999-12-13T21:00:00,-122.2924202247191,47.14574063670412
Medford,OR,formation,5 mins,2000-01-01T17:00:00,-122.84606678200691,42.315149480968856
Tucson,AZ,other,1minute,2000-03-01T14:00:00,-110.92754232690936,32.259940756602425
Calhoun,GA,other,2MIN.,2000-03-20T13:00:00,-84.91442702702702,34.494972972972974
Mount Pocono,PA,other,2 minutes,2000-03-20T22:45:00,-75.3389,41.1189
Oshawa,ON,triangle,3  minutes,1993-06-15T22:30:00,-78.86515720930232,43.92118697674418
Fort Lauderdale,FL,unknown,2/5min,1994-01-01T03:00:00,-80.21914075569657,26.136914681280647
Atlanta,TX,other,4 hours,1994-06-01T02:00:00,-94.1992,33.127
New York,NY,triangle,3 minutes,1994-06-30T01:00:00,-73.98772448166518,40.74430706561509
Coaldale,AB,oval,15 mins.,1994-07-22T22:30:00,-112.6185,49.7167
Kingston,NY,triangle,10 mins,1994-09-15T20:00:00,-73.99030091743118,41.93857247706422
Asheville,NC,triangle,it seemed like 15+ mins.,1995-04-15T22:00:00,-82.55326561797752,35.58215752808989
Surrey,BC,other,3 seconds,1995-05-07T10:00:00,-122.80632944881889,49.13031102362204
Aberdeen,OH,changing,5.5 MIN,2000-03-29T03:00:00,-83.7453,38.6999
Mission Viejo,CA,formation,2-3 MINUTES,2000-04-01T13:00:00,-117.65907692307692,33.60235384615385
Los Angeles,CA,sphere,20 seconds,2000-04-17T16:00:00,-118.27993506711412,34.05070709047974
Onawa,IA,changing,15 seconds,2000-05-05T19:30:00,-96.1303,42.0284
Lancaster,CA,triangle,20 sec.,2000-05-15T22:00:00,-118.16635122699384,34.71551165644171
Saskatoon,SK,teardrop,1 minute,2000-05-28T11:35:00,-106.6692323974082,52.1078373650108
Tulsa,OK,circle,2.5 minutes,2000-05-23T20:15:00,-95.93524541768043,36.10945587996756
Los Angeles,CA,unknown,1 minute,2000-06-15T03:00:00,-118.27993506711412,34.05070709047974
Waterloo,ON,light,10 seconds,1995-07-20T00:30:00,-80.53647872340426,43.48127139479905
Mesa,AZ,unknown,?,1995-07-01T02:00:00,-111.772797322253,33.42126454293629
Guelph,ON,fireball,correction 20secs,1995-06-11T23:20:00,-80.2533625,43.54310637254902
Las Vegas,NV,flash,five minites,1995-08-01T18:00:00,-115.18659190010855,36.14124586319218
Brunswick,OH,disk,30 min,1995-08-20T02:00:00,-81.8315,41.2388
Toronto,ON,diamond,2Hrs. 45MIN.,1995-08-25T22:00:00,-79.414188349018,43.67588634410802
Playa del Rey,CA,light,1min.,1995-09-04T05:45:00,-118.4398,33.9454
Ashland,NH,cylinder,5.5 hours,1995-09-06T23:02:00,-71.629,43.7176
Corvallis,OR,other,1-2 seconds,2000-07-05T22:15:00,-123.29192676056336,44.58613887323944
Virginia Beach,VA,unknown,2 seconds,2000-07-10T13:00:00,-76.06194814578005,36.837301342710994
Oakland,MD,triangle,4 min,2000-07-04T23:00:00,-79.3596,39.3795
Luna Pier,MI,oval,4 minutes,2000-07-15T23:00:00,-83.4453,41.8102
Columbus,OH,light,15sec.,2000-07-23T23:30:00,-82.99822087165134,40.0034168732507
Glendale,CA,circle,5+ seconds,2000-07-25T21:20:00,-118.25281964285716,34.1593126984127
Ithaca,NY,teardrop,00:00:10,2000-07-30T20:20:00,-76.51318263157894,42.41041894736843
Hingham,MA,triangle,minutes,2000-08-01T02:00:00,-70.87715662650602,42.21294337349397
Brantford,ON,light,5 mins,1995-09-22T22:00:00,-80.26918643533124,43.151100630914826
Evansville,IN,unknown,4 minutes,1995-10-15T22:00:00,-87.51397041619798,37.98475253093363
Stroudsburg,PA,sphere,2 minutes,1995-11-01T20:00:00,-75.3006,40.9588
North Vancouver,BC,sphere,2 minutes,1996-02-21T21:05:00,-123.06013339658443,49.33311669829222
Regina,SK,unknown,4 sec,1996-05-15T03:00:00,-104.61783369272236,50.44846994609164
Princeton,BC,sphere,unknown,1996-05-18T22:00:00,-120.6569,49.36879999999999
San Marcos,TX,oval,15 seconds,1996-06-01T17:00:00,-98.01287441860464,29.87306124031008
Calgary,AB,sphere,?,1996-06-01T20:00:00,-114.05744246242264,51.04237871352785
Fort Collins,CO,other,30 minutes,2000-08-11T23:00:00,-105.07729501661127,40.55069822812846
Presque Isle,ME,light,10 MINUTES,2000-08-15T22:30:00,-67.9911,46.68849999999999
Abbotsford,BC,light,2 minutes,2000-08-30T14:00:00,-122.29588941504178,49.05030250696379
Angus,ON,unknown,2:00:00,2000-08-21T03:30:00,-79.99359411764706,44.3242
Glendale,AZ,triangle,2 minutes,2000-09-07T20:00:00,-112.19439241773964,33.57603490701001
Minden,NE,oval,6 min,2000-09-13T22:00:00,-98.9139,40.503
Orange Park,FL,other,10 seconds,2000-10-01T21:00:00,-81.75236315789473,30.128008631578947
Mountain City,TN,disk,30 seconds,2000-10-12T15:00:00,-81.8144,36.4713
Maybrook,NY,other,15 seconds,2000-09-20T22:30:00,-74.2203,41.4882
Salinas,CA,unknown,2 min,2000-10-14T01:16:00,-121.62845480225988,36.68852457627119
Port Colborne,ON,unknown,1min,1996-06-01T23:00:00,-79.22138461538461,42.90063846153846
Show Low,AZ,oval,5-10 minutes,1996-06-15T01:30:00,-110.0751971830986,34.23466197183099
South Amboy,NJ,triangle,2 minutes,1996-07-04T12:00:00,-74.2907,40.4779
Parry Sound,ON,circle,5 secs,1996-07-01T22:00:00,-80.033,45.3501
Ottawa,ON,rectangle,3 Mins,1996-07-21T20:15:00,-75.70850071428572,45.3813825
Ironton,OH,sphere,2 minutes,1996-09-15T10:30:00,-82.6772,38.565
Victoria,BC,light,20:00 min.,1996-09-29T23:00:00,-123.38397199327164,48.45668561816653
Owen Sound,ON,light,approx 1/2hr,1996-08-11T00:45:00,-80.94812727272728,44.571045454545455
Montreal,QC,formation,30-50 seconds,1996-07-21T23:00:00,-73.58579954756006,45.51408695464828
Moncton,NB,rectangle,60 seconds,1996-07-20T23:00:00,-64.79290186170212,46.10951755319149
Nestleton,ON,cigar,2 min.,1996-09-27T04:20:00,-78.7996,44.1501
Markham,ON,other,ongoing,1996-09-25T13:00:00,-79.29898656036447,43.86663917995445
West Branch,IA,changing,10 Minutes,2000-10-20T21:00:00,-91.3127,41.6949
Sacramento,CA,cylinder,6 minutes,2000-10-23T11:00:00,-121.4500995655322,38.57580181028241
Aberdeen,WA,fireball,15 secs.,2000-10-29T17:25:00,-123.995,46.8841
Mitchell,SD,other,1 minute +/-,2000-11-01T21:00:00,-98.02620000000002,43.7183
Cambridge,MD,light,2 minutes,2000-11-15T07:00:00,-76.08669999999998,38.4872
Glen Allen,VA,oval,less then 5 seconds,2000-12-10T01:10:00,-77.53613028391167,37.6805239747634
Kittery,ME,light,15 mins.,2000-12-12T15:45:00,-70.7051,43.1153
Orlando,FL,triangle,?,2000-12-15T20:00:00,-81.35409597886704,28.51924669797476
Lakeland,FL,circle,two minutes,2001-01-01T00:01:00,-81.9588497810219,28.047227153284677
Santa Fe,NM,other,2 minutes,1997-03-12T23:00:00,-105.95390714285716,35.661082683982684
North Bay,ON,fireball,20 min,2001-01-05T16:20:00,-79.52831520467836,46.32244210526316
Spencerville,ON,light,45 minutes,1997-03-20T20:00:00,-75.5445,44.8448
Sarnia,ON,unknown,30 seconds,1997-04-09T00:00:00,-82.31983842105264,42.96978578947368
Jasper,AB,sphere,15minutes,1997-03-31T21:30:00,-118.0833,52.8833
Ottawa,ON,circle,5 minute,1997-05-11T04:27:00,-75.70850071428572,45.3813825
Welland,ON,diamond,15 seconds,1997-05-27T23:05:00,-79.25332288135594,42.99599237288136
Havelock,NC,other,10 minutes?,1997-06-04T20:30:00,-76.8262,34.9008
Nederland,CO,cylinder,3 to 4 seconds,2001-01-11T23:53:00,-105.5501,39.9822
Iowa City,IA,formation,6-7 Minutes,2001-01-15T00:20:00,-91.5039944117647,41.650030882352944
Jamaica,NY,unknown,5-7minutes,2001-01-19T22:30:00,-73.79636733167082,40.690906234413966
Bowling Green,KY,fireball,5-10 minutes,2001-02-01T20:00:00,-86.41964444444444,37.0327077294686
Killeen,TX,oval,2 1/2 hrs,2001-02-04T22:30:00,-97.78439354838709,31.058507038123167
Sullivan,WI,light,10-15 min.,2001-02-15T23:00:00,-88.6008,43.0265
Lemoore,CA,other,approx 2 minutes,2001-02-16T19:00:00,-119.82940609756098,36.29200975609756
Kenosha,WI,light,5 minutes,2001-02-17T20:30:00,-87.85322791666667,42.58091583333333
Ruston,LA,light,2 to 3 Hours,2001-02-22T08:00:00,-92.62752,32.51571142857143
Petaluma,CA,light,3 minutes,1997-06-17T01:30:00,-122.652975,38.22604202898551
Kelowna,BC,formation,3 min,1997-07-22T23:42:00,-119.4277732173913,49.92862173913044
Chicago,IL,unknown,10 seconds,1997-07-27T00:00:00,-87.66801795521089,41.8799124159215
Athabasca,AB,disk,3 hours,1997-07-27T22:00:00,-113.28406428571428,54.71688571428572
Minden,ON,flash,30 seconds,1997-08-02T22:15:00,-78.7333,44.9333
Pilot Butte,SK,chevron,1min.,1997-08-12T00:30:00,-104.4167,50.4667
Hamburg,NY,disk,5 min,2001-03-07T21:30:00,-78.8301,42.7091
Gates,OR,triangle,2 minutes,2001-03-01T04:50:00,-122.39,44.7481
Webster,TX,triangle,30 Sec's,2001-03-06T10:30:00,-95.1391,29.5489
Camrose,AB,light,1 hour,1997-08-20T22:30:00,-112.8353,53.0168
Portland,OR,sphere,10 minutes,2001-03-08T17:30:00,-122.66520380380382,45.51052971304638
Roseburg,OR,unknown,10 minutes,2001-03-13T22:00:00,-123.38484285714289,43.2175
San Francisco,CA,other,10 Seconds,2001-03-15T18:00:00,-122.42539404565002,37.76999211048627
Atwood,IL,unknown,2 minutes,2001-03-15T22:00:00,-88.4719,39.8239
Klamath Falls,OR,flash,20 minuts,2001-03-20T03:00:00,-121.89806106194688,42.31604778761061
Tacoma,WA,other,2 hours,2001-03-22T03:30:00,-122.4597204895105,47.21257223776224
Blythe,CA,fireball,30 minutes,2001-03-23T20:30:00,-114.5124,33.7567
Wolfville,NS,formation,10 minutes,1997-09-13T22:34:00,-64.3655,45.0834
Kenmore,WA,rectangle,10-15 minutes,1997-11-14T21:00:00,-122.2444,47.7542
Burnaby,BC,delta,60 seconds,1997-11-14T21:15:00,-122.97921566604128,49.24709033771107
Fremont,MI,circle,5 min,1997-11-21T20:00:00,-85.9303,43.4604
Cardinal,ON,cone,7 min's,1997-11-30T22:15:00,-75.3794,44.793
Gulfport,MS,triangle,under 1 min,1997-12-31T17:45:00,-89.12384592592592,30.44264888888889
Thunder Bay,ON,triangle,20seconds,1998-03-07T01:00:00,-89.3034545180723,48.39341445783132
Danbury,CT,cylinder,5 seconds,1998-03-15T20:30:00,-73.47073769401331,41.39098647450111
Fraser Lake,BC,sphere,00/03,1998-03-24T02:25:00,-124.7833,54.04999999999999
Mahnomen,MN,oval,0ne minute to a minute an,2001-03-28T01:35:00,-95.7931,47.3252
Vestal,NY,light,10 seconds,2001-04-02T00:05:00,-76.0272,42.0567
Salem,OR,other,20,2001-04-02T20:45:00,-123.00423516160626,44.9412471106758
Acme,PA,diamond,8 seconds,2001-04-04T21:30:00,-79.4133,40.1367
Miller Place,NY,disk,1 1/2 MIN.,2001-04-05T04:30:00,-72.9809,40.9357
Los Angeles,CA,light,2 minutes,2001-04-11T12:15:00,-118.27993506711412,34.05070709047974
Baltimore,MD,sphere,3:00,2001-04-13T13:00:00,-76.61182201968647,39.31307269413052
Montreal,QC,formation,~7 seconds,1998-04-10T05:30:00,-73.58579954756006,45.51408695464828
Vancouver,BC,disk,5 minutes,1998-04-15T14:00:00,-123.11223982257268,49.26892572695909
